"NBa7we src","d4r55","RfnDt","RfnDt 2","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","nM6d2c","DZSIDd","wiI7pd 2","znYl0 2"
"https://lh3.googleusercontent.com/a-/ALV-UjVhEuYoaGYJT6zlLubfJ8ICaou5V53KA95xCA8sF68ZgGzn=w54-h54-p-rp-mo-ba5-br100","Shereen Lowღ","· 146 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","The shop owner is very friendly; they greet us as soon as we enter and offer us the chance to try almost all of the gelato flavors. However, please note that the shop has limited tables, so it's best to arrive early if you want to dine in. …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","3 months ago","Hi Shereen, You Are Most Welcome. Wants to Thank You & Appreciate your Recommendations to others,  Your Patronage and 5-Star Review ❤️👍🙏🙏🙏🤠🧑‍🏭","Like"
"https://lh3.googleusercontent.com/a/ACg8ocJV7rD6OHZvyfe0ZNZpgVTD4LovB358pVd_EG5_i6x3=w54-h54-p-rp-mo-ba5-br100","Fajar Priyanto","· 203 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Just wow. I pass by this building everyday for work but I never knew the shop because it's located almost at the back of the building. By chance I read about it on the internet and decided to try. Amazing gelato! The uncle and auntie are …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","5 months ago","Oh Hi Fajar, we are neighbors 😄Thank you and Appreciated your 5-Star Review, Support and Encouraging words. 
Meet you again soon,
God Bless
🤠🧑‍🏭🥂🙏🙏🙏❤️","Like"
"https://lh3.googleusercontent.com/a/ACg8ocJ3Y74TL9yMkcZM7CnTG0nLBOP8v8JqAvHtOvFDwp4=w54-h54-p-rp-mo-br100","CLARE TAN","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","The ice cream is so yummy!
Uncle and Aunty are also very friendly, willing to let you try multiple flavours and was generous with the samples. Great service👍👍👍 Affordable price too.
Will come back and support! Will definitely recommend to friends and family! …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","3 months ago","Wow Clare, that was a truly great reviews and encouragement. Seeing you soon again. 🤠🧑‍🏭❤️🙏🙏🙏","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjXDtdImzLftob0RlGythKBqFhYzBp9XDFghU-Tb4gFAPi4=w54-h54-p-rp-mo-br100","Maevee Toh","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 weeks ago","Lovedd the waffles & gelato! The batter wasn’t too thick & nicely done to my liking imo 😋 Uncle & the young gentleman was very nice to let us taste test some of the flavours, really loved the lychee flavour! It was very refreshing …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","3 weeks ago","So well written 5-Star Review Maevee! It's been most encouraging and support for us! Wishing you Well & Happiness Always,🏆❤️🙏🙏🙏
🧑‍🏭🍨🍨🥂","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjWe6iNPLpfmRFfBM8QtJQSOBlXK7byxUw88-sXvttxlEQ=w54-h54-p-rp-mo-ba4-br100","Irwin TJA","· 10 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 months ago","My friend and I decided to pay Freshio Gelato, Uncle Kian Tat(KT) and Aunty Stephanie a visit after watching their interview with Our Grandfather Story(OGS) on Youtube and seeing their impressive Google Review of 5 stars. …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","2 months ago","Oh Hi Irwin, Truly Appreciate and Thankful of your Patronage, Your valuable Time in this lengthy 4-Star Review. Indeed Encouraging and Support from your well written full details. 
We Wishes You Well & Happiness too, Successes & Good Health. God Bless,
🥂🤠🧑‍🏭🙏🙏🙏",""
"https://lh3.googleusercontent.com/a-/ALV-UjVocNXsN7uUb2M_JnJpY4x7C3TWAVnuqXoqu9hfzv7A1WQ=w54-h54-p-rp-mo-ba2-br100","Akshay Saini","· 15 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Customer service is out of the world! Without asking uncle gave us so many flavours to try. We ordered the croffle with the French croissant ice cream and it was amazing, highly recommend visiting this place! We are only here for a few days but will definitely visit again before leaving!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","5 months ago","Hi Akshay, we want to Thank you. And appreciated your kind patronage and writing us this 5-Star Review. 
We wishes you safe and happiness here in Singapore! 
Kind regards,
Uncle KT 
Aunty Stephanie","Like"
"https://lh3.googleusercontent.com/a/ACg8ocKmNhYIuESrPNPIASGFHUVTNdtTrBuUkPhw5DWI1i6X=w54-h54-p-rp-mo-ba3-br100","Jennifer C","· 30 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","Did not expect much from this store but it amazed me! Uncle was super friendly and continuously gave spoons of ice cream for us to taste. End up with my choice of rum and raisin, the best I’ve eaten out of so many ice cream stores in Singapore. Yummy!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","3 months ago","Hi Qiuhui, it's been most kind of your patronage and taking time in writing this wonderful 5-Star Review. We are very encourage by your sincere and kind words. We wishes You & All A Great Weekend. And looking forward for you and your friends visit again 🙏🙏🙏🤠🧑‍🏭🥂","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjVLQK08r9_kWbw_AA4SrhkUlF8XVa3ONuODzhuip_9fzg=w54-h54-p-rp-mo-br100","I R I N","56 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","*updated with latest pic*

I was extremely stoked with the hospitality and the warmth of the owner.  We …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","6 months ago","Oui, Irene. That was truly encouraging! Generously giving is a blessing. Many newer customers comes to try out many different flavors to decide which to buy, and your taste buds finds difficulty, as everything tasted is really good 😉 you try and try, non disappointing, no fault, flavor, texture, sweetness, quality......
Well, in the happy business, let's get it happens, give customer happiness. 
Thank you for your kind time writing us this wonderful 5-Star Review and patronage. Hope to be seeing you again soon. Cheers Irene 🥂👍
🧑‍🏭🤠",""
"https://lh3.googleusercontent.com/a-/ALV-UjV2-3ZkfhgLilhB1dq1WsImaFpGoGvYK9_Cbz5EhIFq8ZOd=w54-h54-p-rp-mo-br100","Valerie Chua","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Thank you to both owner (auntie & uncle) for being so warm and friendly, allowing me and friend to try different variations of icecream flavours! Would definitely head down for a visit again for their waffles and other beverages! Definitely worth visiting! 😁😁 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a month ago","Hi Valerie, you are most Welcome certainly. We too Appreciated your kind patronage, patience queue and taking time in writing Freshio Gelato and Encouraging message specially to Uncle & Auntie. Will look forward to your visit again,
🥂
🤠🧑‍🏭🙏🙏🙏","Like"
"https://lh3.googleusercontent.com/a/ACg8ocLXJEQ4mKZ9eR0hrA0Fdu1jR__J7YAoVCvUGjSFAEHz=w54-h54-p-rp-mo-br100","Cheng Ting Lee","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Homely gelato cafe

Uncle and auntie take so much pride in their gelato and service …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a month ago","Wonderful 5-Star Review, Good Experience and Good Vibes. 🙏🙏🙏
🤠🧑‍🏭🍨🥂","Like"
"https://lh3.googleusercontent.com/a/ACg8ocIqF5NRroQtCdlvw0Xaa3SM6YZsMjYse_9RMPu54tCN=w54-h54-p-rp-mo-ba4-br100","Hendrik Herryjanto","· 72 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","One of the few places in Singapore that is generous and let you taste their Gelato flavours before deciding. They don't even limit how many flavours you can try. …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","5 months ago","Dear Hendrik, thank you for your patronage, time and 5-Star review to Freshio Gelato. Looking forward, Cheers 🥂
🙏🙏🙏",""
"https://lh3.googleusercontent.com/a-/ALV-UjWilSD1TKeL9OemkzfoFA2Jz_cx2HHGMg435FYmv6kaAZ0=w54-h54-p-rp-mo-ba4-br100","Alvin Teo","· 141 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","Fantastic small ice cream shop. Uncle is very generous with his ice cream sampling and to be honest, the biggest scoop of samples I have ever had in Singapore!!! Not the fanciest shop but friendly staffs, good ice cream and the welcome feeling definitely wins me over 😋 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","3 months ago","Hi Alvin, You are most Welcome. A very Thankful and Appreciation for your Kind & Sincere 5-Star Review. It's most Encouraging and Honoured to Receive your Experience Guide🙏🤠🧑‍🏭❤️","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjVbzRxK6j3GoSWX4gUs06ObP6CSkvAb2QuhwRejt-8m2to=w54-h54-p-rp-mo-ba4-br100","Elaine","· 49 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","great gelato cafe! we ordered the hazelnut (regular cone) and wild berry (charcoal cone), both were just the right sweetness and texture without being too jerlat. the bosses (husband and wife) were both very friendly and generous, gave us …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a month ago","Yo Elaine, so Thankful of your kind and supporting write up Review. We sincerely Appreciated your Patronage and Time for the full 5-Star Review.
✨🥂🙏🙏🙏
,,❤️🧑‍🏭🤠",""
"https://lh3.googleusercontent.com/a/ACg8ocIxL5EYeHgunJ8d7svGwjGW4sKb4ewtTh_tVtAmDyqa=w54-h54-p-rp-mo-ba2-br100","mavitristan","· 17 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 weeks ago","Great place for gelato! We had cookies and cream and pistachio which where creamy and really good gelato partenered with the crispy croffles. It was so good! Plus the moment we enter,uncle already greeted us with a smile and offer of the …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","2 weeks ago","Hi Tristan, Appreciated your 5-Star Rating and Time in writing this supportive Review. 
Glad you enjoyed Freshio Gelato. Look forward to your visit again 🙏🙏🙏
🧑‍🏭🤠🥂","Like"
